,id,name,address,postal_code,charger_level,lat,lng,cost,gg_address,gg_lat,gg_lng,city,province
1,CEA-10097,DGI - Complexe Desjardins,"1251 rue Jeanne-Mance, Montréal, QC",H2X 3Y2,Level2,45.507924,-73.56414000000001,"1,00 $ (CAD) de l'heure","1251 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5070394,-73.5651293,Montréal,QC
11,CEA-11250,RIO - Parc Olympique,"4141 Avenue Pierre-De Coubertin, Montréal, QC",H1V 3N7,Level2,45.5554177287515,-73.5513811997223,"2,50 $ (CAD) par session","4141 Avenue Pierre-De Coubertin, Montréal, QC H1V 3N7, Canada",45.559774,-73.5514832,Montréal,QC
15,CEA-10306,301 | BSR | RPP | 6511 St-André,"6511 Rue Saint-André, Montréal, QC",H2S 2K7,Level2,45.536686,-73.60300500000001,"1,00 $ (CAD) de l'heure","6511 Rue Saint-André, Montréal, QC H2S 2K7, Canada",45.536734,-73.6030444,Montréal,QC
20,CEA-10848,717 | BSR | CDN-NDG | 5225 Sherbrooke,"5252 Sherbrooke, Montréal, QC",H4A 1V1,Level2,45.474704,-73.608527,"1,00 $ (CAD) de l'heure","5252 Rue Sherbrooke E, Montréal, QC H1N, Canada",45.568083200000004,-73.5521558,Montréal,QC
21,CEA-10156,703 | BSR | CDN-NDG | 5038 rue Sherbrooke O,"5038 Sherbrooke O, Montréal, QC",H4A 1S7,Level2,45.476487,-73.606153,"1,00 $ (CAD) de l'heure","5038 Rue Sherbrooke Ouest, Montréal, QC H4A 1S7, Canada",45.4763895,-73.6059853,Montréal,QC
28,CEA-10637,808 | BSR | SO | 6098 Mazarin,"6098 Rue Mazarin, Montréal, QC",H4E 2X2,Level2,45.456132,-73.60130799999999,"1,00 $ (CAD) de l'heure","6098 Rue Mazarin, Montréal, QC H4E 2X2, Canada",45.456127,-73.601213,Montréal,QC
29,CEA-11014,105 | BSR | AC | 1530 Fleury,"1530 rue Fleury, Montréal, QC",H2C 2Y6,Level2,45.562906,-73.656227,"1,00 $ (CAD) de l'heure","1530 Rue Fleury E, Montréal, QC H2C 2Y6, Canada",45.5629748,-73.6561512,Montréal,QC
30,CEA-10378,109 | BSR | AC | 205 Chabanel,"205 Rue Chabanel O, Montréal, QC",H2N 1G3,Level2,45.540928,-73.653312,"1,00 $ (CAD) de l'heure","205 Rue Chabanel O, Montréal, QC H2N 1G3, Canada",45.540977000000005,-73.6536969,Montréal,QC
31,CEA-10843,320 | BSR | RPP | 3810 Rosemont,"3810 boul. Rosemont, Montréal, QC",H1X 2P6,Level2,45.5578,-73.576045,"1,00 $ (CAD) de l'heure","3810 Boulevard Rosemont, Montréal, QC H1X 1L4, Canada",45.5578734,-73.575942,Montréal,QC
32,CEA-10183,625 | BSR | VM | 1956 Frontenac,"1956 Rue Frontenac, Montréal, QC",H2K 2Z1,Level2,45.532725,-73.552184,"1,00 $ (CAD) de l'heure","1956 Rue Frontenac, Montréal, QC H2K 2Z1, Canada",45.5325695,-73.5521119,Montréal,QC
35,CEA-10840,316 | BSR | RPP | 4300 Bélanger,"4300A Bélanger, Montréal, QC",H1T 3M1,Level2,45.566674,-73.585495,"1,00 $ (CAD) de l'heure","4300 Rue Bélanger, Montréal, QC H1T 1A7, Canada",45.5667637,-73.5854248,Montréal,QC
36,CEA-10544,820 | BSR | SO | 3041 Notre-Dame,"3041 Notre-Dame , Montréal, QC",H4C 2J2,Level2,45.480917,-73.578968,"1,00 $ (CAD) de l'heure","3041 Rue Notre-Dame Ouest, Montréal, QC H4C 1N9, Canada",45.480889000000005,-73.5787889,Montréal,QC
42,CEA-11480,331 | BSR | RPP | 6679 Rue Garnier,"6679 Rue Garnier, Montréal, QC",H2G 3A2,Level2,45.5428645,-73.601371,"1,00 $ (CAD) de l'heure","6679 Rue Garnier, Montréal, QC H2G 3A2, Canada",45.542891999999995,-73.60115,Montréal,QC
45,CEA-10070,DGI - Complexe Desjardins,"1251 rue Jeanne-Mance, Montréal, QC",H2X 3Y2,Level2,45.507924,-73.56414000000001,"1,00 $ (CAD) de l'heure","1251 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5070394,-73.5651293,Montréal,QC
46,CEA-10448,801 | BSR | SO | 3451 St-Jacques,"3451 Rue Saint-Jacques, Montréal, QC",H4C 1H2,Level2,45.48193,-73.582383,"1,00 $ (CAD) de l'heure","3451 Rue Saint-Jacques, Montréal, QC H4C 1H2, Canada",45.4822301,-73.58218719999999,Montréal,QC
47,CEA-10690,411 | BSR | MHM | 3450 Ste-Catherine,"3450 Ste-Catherine, Montréal, QC",H1W 2E2,Level2,45.541957,-73.539358,"1,00 $ (CAD) de l'heure","3450 Rue Sainte-Catherine E, Montréal, QC H1W 2E2, Canada",45.5418559,-73.5393527,Montréal,QC
48,CEA-11295,231 | BSR | VSMPE | 3901 Jarry,"3901 jarry E, Montréal, QC",H1Z 2G1,Level2,45.569855,-73.604919,"1,00 $ (CAD) de l'heure","3901 Rue Jarry E, Montréal, QC H1Z 2G1, Canada",45.57100820000001,-73.6047437,Montréal,QC
51,CEA-083,580 | BHR | PMR | 4365 Cartier : Aréna Mont-Royal,"4365 Cartier Rue, Montréal, Montréal, QC",H2H 2N9,Level2,45.533424,-73.57226,"2,50 $ (CAD) par session","4365 Rue Cartier, Montréal, QC H2H 2N9, Canada",45.533234,-73.571813,Montréal,QC
54,CEA-10356,709 | BSR | CDN-NDG |5137 Décarie,"5137 Décarie, Montréal, QC",H3W 3C2,Level2,45.484167,-73.629705,"1,00 $ (CAD) de l'heure","5137 Boulevard Décarie, Montréal, QC H3W 3C3, Canada",45.4843052,-73.6295153,Montréal,QC
55,CEA-11188,116 | BSR | AC | 10625 Francis,"10625 Rue Francis, Montréal, QC",H2C 3A5,Level2,45.565295,-73.660453,"1,00 $ (CAD) de l'heure","10625 Rue Francis, Montréal, QC H2C 3A5, Canada",45.5653481,-73.6603467,Montréal,QC
59,CEA-10262,211 | BSR | VSMPE | 625 Liege O,"625 Liege O, Montréal, QC",H3N 1A7,Level2,45.532997,-73.642027,"1,00 $ (CAD) de l'heure","625 Rue de Liège O, Montréal, QC H3N 1A7, Canada",45.533015999999996,-73.64207259999999,Montréal,QC
60,CEA-10612,412 | BSR | MHM | 2222 Valois,"2222 Avenue Valois , Montréal, QC",H1W 3M5,Level2,45.548361,-73.54682700000001,"1,00 $ (CAD) de l'heure","2222 Avenue Valois, Montréal, QC H1W 3M5, Canada",45.548027000000005,-73.54698540000001,Montréal,QC
62,CEA-10844,713 | BSR | CDN-NDG | 5468 Claranald,"5468A Claranald, Montréal, QC",H3X 2S7,Level2,45.483967,-73.637694,"1,00 $ (CAD) de l'heure","5468 Avenue Clanranald, Montréal, QC H3X 2S3, Canada",45.4837375,-73.63781469999999,Montréal,QC
63,CEA-10740,224 | BSR | VSMPE | 7200 Hutchison,"7200 Hutchison, Montréal, QC",H3N 1Z2,Level2,45.529826,-73.62305,"1,00 $ (CAD) de l'heure","7200 Rue Hutchison, Montréal, QC H3N 1Z2, Canada",45.529608,-73.62315699999999,Montréal,QC
69,CEA-10380,708 | BSR | CDN-NDG | 6200 Côte Des-Neiges,"6200 ch. de la Côte-des-Neiges, Montréal, QC",H3S 2A1,Level2,45.500598,-73.632462,"1,00 $ (CAD) de l'heure","6200 Chemin de la Côte-des-Neiges, Montréal, QC H3S 2A1, Canada",45.500826200000006,-73.63260240000001,Montréal,QC
74,CEA-11239,826 | BSR | SO | 2855 Centre,"2855 rue du Centre, Montréal, QC",H4C 3B4,Level2,45.476501,-73.57244,"1,00 $ (CAD) de l'heure","2855 Rue Centre, Montréal, QC H3K 3C4, Canada",45.4765656,-73.57280159999999,Montréal,QC
76,CEA-11202,830 | BSR | SO | 256 Charlevoix,"256 Charlevoix, Montréal, QC",H3J 1N7,Level2,45.482396,-73.57547199999999,"1,00 $ (CAD) de l'heure","256 Rue Charlevoix, Montréal, QC H3J 1N7, Canada",45.4820981,-73.57517840000001,Montréal,QC
81,CEA-055,285 | BHR | VSMPE | 8000 de Normanville : Centre sportif Jean-Rougeau,"8000 rue de Normanville, Montréal, QC",H2R 2V6,Level2,45.548532,-73.622186,"2,50 $ (CAD) par session","8000 Rue de Normanville, Montréal, QC H2R 2V6, Canada",45.5483499,-73.62149840000001,Montréal,QC
88,CEA-10302,305 | BSR | RPP | 26e avenue,"6435 26e Avenue, Montréal, QC",H1T 3K7,Level2,45.564852,-73.577294,"1,00 $ (CAD) de l'heure","6435 26e Avenue, Montréal, QC H1T 3K7, Canada",45.5648695,-73.57716059999998,Montréal,QC
94,CEA-10172,614 | BSR | VM | 1455 Metcalfe,"1550 rue Metcalfe, Montréal, QC",H3A 3L8,Level2,45.501087,-73.573064,"1,00 $ (CAD) de l'heure","1550 Rue Metcalfe, Montréal, QC H3A 3L8, Canada",45.5009902,-73.5737518,Montréal,QC
96,CEA-11025,821 | BSR | SO | 6000 Laurendeau,"6000 rue Laurendeau, Montréal, QC",H4E 3X4,Level2,45.458143,-73.588273,"1,00 $ (CAD) de l'heure","6000 Rue Laurendeau, Montréal, QC H4E 3X4, Canada",45.4583407,-73.588099,Montréal,QC
101,CEA-358,SHDM - Complexe Chaussegros-De-Léry,"330, rue Champ-de-Mars, Montréal, QC",H2Y 3Z3,Level2,45.509619,-73.55353000000001,"2,50 $ (CAD) par session","330 Rue du Champ de Mars, Montréal, QC H2Y 3Z8, Canada",45.5100013,-73.55362209999998,Montréal,QC
103,CEA-10524,519 | BSR | PMR | 5465 St-Denis,"5465 rue St-Denis, Montréal, QC",H2J 4B7,Level2,45.529242,-73.594302,"1,00 $ (CAD) de l'heure","5465 Rue Saint-Denis, Montréal, QC H2J 4B7, Canada",45.5295737,-73.59439429999999,Montréal,QC
106,CEA-10367,203 | BSR | VSMPE | 7501 rue St-Denis,"7501 rue St-Denis, Montréal, QC",H2R 2E7,Level2,45.540232,-73.620191,"1,00 $ (CAD) de l'heure","7501 Rue Saint-Denis, Montréal, QC H2R 2E7, Canada",45.540237899999994,-73.6202848,Montréal,QC
107,CEA-10706,212 | BSR | VSMPE | 4085A Bélanger,"4085 rue Belanger, Montréal, QC",H1X 1B9,Level2,45.56475,-73.58761,"1,00 $ (CAD) de l'heure","4085 Rue Bélanger, Montréal, QC H1X 1B9, Canada",45.5648311,-73.58784859999999,Montréal,QC
108,CEA-10530,515 | BSR | PMR | 4801 Papineau,"4801 Avenue Papineau, Montréal, QC",H2H 1V7,Level2,45.534713,-73.57794100000001,"1,00 $ (CAD) de l'heure","4801 Rue Papineau, Montréal, QC H2H 1V7, Canada",45.5348126,-73.5780873,Montréal,QC
110,CEA-10731,221 | BSR | VSMPE | 2200 Jean-Talon E,"2200 Jean-Talon E, Montréal, QC",H2E 2R1,Level2,45.551248,-73.60377199999999,"1,00 $ (CAD) de l'heure","2200 Rue Jean-Talon Est, Montréal, QC H2E 2R1, Canada",45.550911,-73.6038593,Montréal,QC
111,CEA-10538,513 | BSR | PMR | 5030 St-Denis,"5030 St-Denis, Montréal, QC",H2J 2L9,Level2,45.526792,-73.589348,"1,00 $ (CAD) de l'heure","5030 Rue Saint-Denis, Montréal, QC H2J 2L8, Canada",45.5263482,-73.58895890000001,Montréal,QC
113,CEA-10705,409 | BSR | MHM | 3450 Ontario,"3450 Ontario, Montréal, QC",H1W 1R2,Level2,45.544099,-73.544871,"1,00 $ (CAD) de l'heure","3450 Rue Ontario E, Montréal, QC H1W 1R2, Canada",45.543665999999995,-73.5447723,Montréal,QC
116,CEA-10938,720 | BSR | CDN-NDG | 3165 Côte Ste-Catherine,"3165A Côte Ste-Catherine, Montréal, QC",H3T 1C4,Level2,45.503899,-73.622842,"1,00 $ (CAD) de l'heure","3165 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3T 1C4, Canada",45.503252,-73.62410600000001,Montréal,QC
117,CEA-10350,707 | BSR | CDN-NDG | 3506 Lacombe,"3506 ave. Lacombe, Montréal, QC",H3T 1M1,Level2,45.4974,-73.622784,"1,00 $ (CAD) de l'heure","3506 Avenue Lacombe, Montréal, QC H3T 1X5, Canada",45.4973435,-73.6226701,Montréal,QC
119,CEA-10285,401 | BSR | MHM | 4119 Ontario Est,"4119 Rue Ontario E, Montréal, QC",H1V 1J7,Level2,45.55096,-73.540898,"1,00 $ (CAD) de l'heure","4119 Rue Ontario E, Montréal, QC H1V 1J7, Canada",45.5508409,-73.5410833,Montréal,QC
121,CEA-033,282 | BHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,"9235 Avenue Papineau, Montréal, QC",H2M 2G5,Level2,45.562243,-73.63818,"2,50 $ (CAD) par session","9235 Rue Papineau, Montréal, QC H2M 2G5, Canada",45.562889500000004,-73.63885450000001,Montréal,QC
125,CEA-10279,306 | BSR | RPP | 3189 Masson,"3189 Rue Masson , Montréal, QC",H1Y 1Y2,Level2,45.550345,-73.573841,"1,00 $ (CAD) de l'heure","3189 Rue Masson, Montréal, QC H1Y 1Y2, Canada",45.550287100000006,-73.5738282,Montréal,QC
127,CEA-10859,111 | BSR | AC | 55 Cremazie O,"55 boul. Crémazie O, Montréal, QC",H2N 1L3,Level2,45.541031,-73.642792,"1,00 $ (CAD) de l'heure","55 Boulevard Crémazie O, Montréal, QC H2N 1L3, Canada",45.5411395,-73.64264200000001,Montréal,QC
133,CEA-10555,Monit Investments,"1000 Sherbrooke Ouest, Montréal, QC",H3A 3G4,Level2,45.502062,-73.57476,"1,00 $ (CAD) de l'heure","1000 Sherbrooke, Montréal, QC H3A, Canada",45.5027183,-73.57511579999999,Montréal,QC
137,CEA-10379,702 | BSR | CDN-NDG | 5252 Sherbrooke O,"5252 Sherbrooke O, Montréal, QC",H4A 3K5,Level2,45.474621,-73.608302,"1,00 $ (CAD) de l'heure","5252 Rue Sherbrooke Ouest, Montréal, QC H4A 3K5, Canada",45.4745826,-73.60823640000001,Montréal,QC
142,CEA-10777,418 | BSR | MHM | 8355 Notre-Dame,"8355 Notre-Dame, Montréal, QC",H1L 3L2,Level2,45.594272,-73.51131600000001,"1,00 $ (CAD) de l'heure","8355 Rue Notre-Dame Est, Montréal, QC H1L 3L2, Canada",45.5944597,-73.51147440000001,Montréal,QC
143,CEB-10179,Fairmont Le Reine Elizabeth,"900 René-Lévesque Ouest, Montréal, QC",H3B 4A5,Level2,45.501350402832,-73.5675964355469,"2,50 $ (CAD) par session","900 Boulevard René-Lévesque O, Montréal, QC H3B 1X8, Canada",45.50054179999999,-73.5677628,Montréal,QC
147,CEA-11215,824 | BSR | SO | 1306 Olier,"1306 Rue Olier, Montréal, QC",H3C 1W4,Level2,45.490105,-73.55968,"1,00 $ (CAD) de l'heure","1306 Rue Olier, Montréal, QC H3C 1W4, Canada",45.4912749,-73.5582632,Montréal,QC
148,CEA-10025,605 | BSR | VM | 265 St-Antoine,"301 rue St-Antoine Ouest, Montréal, QC",H2Z 1H5,Level2,45.503582,-73.56019,"1,00 $ (CAD) de l'heure","301 Rue Saint-Antoine O, Montréal, QC H2Z 1H5, Canada",45.5036148,-73.56053840000001,Montréal,QC
152,CEA-094,282 | BHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,"9235 Avenue Papineau, Montréal, QC",H2M 2G5,Level2,45.562243,-73.63818,"2,50 $ (CAD) par session","9235 Rue Papineau, Montréal, QC H2M 2G5, Canada",45.562889500000004,-73.63885450000001,Montréal,QC
153,CEA-10743,711 | BSR | CDN-NDG | 6190 Monkland,"6190 Monkland, Montréal, QC",H4B 2X6,Level2,45.469082,-73.628219,"1,00 $ (CAD) de l'heure","6190 Av de Monkland, Montréal, QC H4B 1G4, Canada",45.4693195,-73.62822,Montréal,QC
154,CEA-10692,409 | BSR | MHM | 3450 Ontario,"3450 Ontario, Montréal, QC",H1W 1R2,Level2,45.544099,-73.544871,"1,00 $ (CAD) de l'heure","3450 Rue Ontario E, Montréal, QC H1W 1R2, Canada",45.543665999999995,-73.5447723,Montréal,QC
157,CEA-10699,215 | BSR | VSMPE | 7140 Bordeaux,"7140 Rue de Bordeaux, Montréal, QC",H2E 2M3,Level2,45.549552,-73.60523,"1,00 $ (CAD) de l'heure","7140 Rue de Bordeaux, Montréal, QC H2E 2M3, Canada",45.5494502,-73.6052291,Montréal,QC
160,CEA-10344,307 | BSR | RPP | 1031 St-Zotique,"1031 Rue Saint-Zotique E, Montréal, QC",H2S 1N1,Level2,45.539199,-73.605241,"1,00 $ (CAD) de l'heure","1031 Rue Saint-Zotique E, Montréal, QC H2S 1N1, Canada",45.5390674,-73.60546109999999,Montréal,QC
161,CEA-350,SHDM - Complexe Chaussegros-De-Léry,"330, rue Champ-de-Mars, Montréal, QC",H2Y 3Z3,Level2,45.509619,-73.55353000000001,"2,50 $ (CAD) par session","330 Rue du Champ de Mars, Montréal, QC H2Y 3Z8, Canada",45.5100013,-73.55362209999998,Montréal,QC
164,CEA-10688,219 | BSR | VSMPE | 1210 Villeray,"1210 Villeray, Montréal, QC",H2R 1J7,Level2,45.547077,-73.61853,"1,00 $ (CAD) de l'heure","1210 Rue Villeray, Montréal, QC H2R 1J7, Canada",45.546833500000005,-73.61840140000001,Montréal,QC
169,CEA-10734,814 | BSR | SO | 2415 Allard,"2415 Allard, Montréal, QC",H4E 2L5,Level2,45.450914,-73.594951,"1,00 $ (CAD) de l'heure","2415 Rue Allard, Montréal, QC H4E 2L3, Canada",45.451234899999996,-73.5934408,Montréal,QC
173,CEA-11199,528 | BSR | PMR | 640 Prince-Arthur O,"640 Rue Prince Arthur O, Montréal, QC", H2X 1T9,Level2,45.507682,-73.57831800000001,"1,00 $ (CAD) de l'heure","640 Rue Prince Arthur O, Montréal, QC H2X 1T9, Canada",45.5078384,-73.57824649999999,Montréal,QC
176,CEA-10685,RIO - Parc Olympique 2,"3200 Rue Viau, Montréal, QC",H1V 3J3,Level2,45.560388,-73.55135,"2,50 $ (CAD) par session","3200 Rue Viau, Montréal, QC H1V 3J3, Canada",45.55976210000001,-73.5514912,Montréal,QC
177,CEA-10332,404 | BSR | MHM | 3622 Hochelaga,"3622 Rue Hochelaga, Montréal, QC",H1W 1J1,Level2,45.547475,-73.550661,"1,00 $ (CAD) de l'heure","3622 Rue Hochelaga, Montréal, QC H1W 1J1, Canada",45.547396899999995,-73.5507923,Montréal,QC
187,CEA-10830,711 | BSR | CDN-NDG | 6190 Monkland,"6190 Monkland, Montréal, QC",H4B 2X6,Level2,45.469082,-73.628219,"1,00 $ (CAD) de l'heure","6190 Av de Monkland, Montréal, QC H4B 1G4, Canada",45.4693195,-73.62822,Montréal,QC
188,CEA-10741,727 | BSR | CDN-NDG | 6521 Décarie,"6521 boul. Decarie, Montréal, QC",H3W 3E3,Level2,45.491264,-73.645548,"1,00 $ (CAD) de l'heure","6521 Boulevard Décarie, Montréal, QC H3W 3E3, Canada",45.4912864,-73.64545720000001,Montréal,QC
192,CEA-11270,826 | BSR | SO | 2855 Centre,"2855 rue du Centre, Montréal, QC",H4C 3B4,Level2,45.476501,-73.57244,"1,00 $ (CAD) de l'heure","2855 Rue Centre, Montréal, QC H3K 3C4, Canada",45.4765656,-73.57280159999999,Montréal,QC
195,CEA-11232,829 | BSR | SO | 472 Ste-Madeleine,"472 Rue Sainte Madeleine, Montréal, QC",H3K 2K7,Level2,45.480554,-73.555775,"1,00 $ (CAD) de l'heure","472 Rue Sainte Madeleine, Montréal, QC H3K 2K7, Canada",45.480514,-73.5554071,Montréal,QC
198,CEA-10648,812 | BSR | SO | 2441 Notre-Dame,"2441A Notre-Dame, Montréal, QC",H3J 1N6,Level2,45.483512,-73.57468100000001,"1,00 $ (CAD) de l'heure","2441 Rue Notre-Dame Ouest, Montréal, QC H3J 1N6, Canada",45.4833877,-73.5746749,Montréal,QC
201,CEA-10649,310 | BSR | RPP | 7085 St-Laurent,"7085A St-Laurent, Montréal, QC",H2S 3E3,Level2,45.533914,-73.616473,"1,00 $ (CAD) de l'heure","7085 Boul St-Laurent, Montréal, QC H2S 3E3, Canada",45.534040999999995,-73.6165121,Montréal,QC
203,CEA-11130,734 | BSR | CDN-NDG | 5160 Decarie,"5160 Decarie, Montréal, QC",H3X 2H9,Level2,45.483925,-73.630404,"1,00 $ (CAD) de l'heure","5160 Boulevard Décarie, Montréal, QC H3X 2H9, Canada",45.4839956,-73.6309651,Montréal,QC
205,CEB-10021,METRO - Fleury,"1745 rue Fleury Est, Montréal, QC",H2C 1T3,Level2,45.5666999816895,-73.6542129516602,"1,00 $ (CAD) de l'heure","1745 Rue Fleury E, Montréal, QC H2C 1T3, Canada",45.566800799999996,-73.65473850000001,Montréal,QC
208,CEA-10548,DGI - Complexe Desjardins,"1251 rue Jeanne-Mance, Montréal, QC",H2X 3Y2,Level2,45.507924,-73.56414000000001,"1,00 $ (CAD) de l'heure","1251 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5070394,-73.5651293,Montréal,QC
210,CEA-10141,Collège de Rosemont,"6400 16e avenue, Montréal, QC",H1X 2S9,Level2,45.5571391156207,-73.5811485717582,"1,00 $ (CAD) de l'heure","6400 16e Avenue, Montréal, QC H1X 1H2, Canada",45.557444,-73.582376,Montréal,QC
217,CEA-10674,280 | BHR | VSMPE | 7501 François Perrault : Maison du citoyen,"7501 François Perrault, Montréal, QC",H2A 1M1,Level2,45.56153,-73.60127,"2,50 $ (CAD) par session","7501 Rue François-Perrault, Montréal, QC H2A 1M1, Canada",45.5617131,-73.60121240000001,Montréal,QC
219,CEA-10820,721 | BSR | CDN-NDG | 2885 Barclay,"2885 Barclay, Montréal, QC", H3S 2J6,Level2,45.509323,-73.62974799999999,"1,00 $ (CAD) de l'heure","2885 Avenue Barclay, Montréal, QC H3S 1J7, Canada",45.509576200000005,-73.6296927,Montréal,QC
222,CEA-11144,117 | BSR | AC | 1545 Henri-Bourassa,"1545 Henri Bourassa, Montréal, QC",H3M 1X7,Level2,45.538203,-73.678763,"1,00 $ (CAD) de l'heure","1545 Boul Henri-Bourassa O, Montréal, QC H3M 1X6, Canada",45.5381839,-73.6790046,Montréal,QC
224,CEA-10347 ,707 | BSR | CDN-NDG | 3506 Lacombe,"3506 ave. Lacombe, Montréal, QC",H3T 1M1,Level2,45.4974,-73.622784,"1,00 $ (CAD) de l'heure","3506 Avenue Lacombe, Montréal, QC H3T 1X5, Canada",45.4973435,-73.6226701,Montréal,QC
226,CEA-10341,201 | BSR | VSMPE | 622 Jarry O,"622 rue Jarry O, Montréal, QC",H3N 1G2,Level2,45.531226,-73.635681,"1,00 $ (CAD) de l'heure","622 Rue Jarry O, Montréal, QC H3N 1G2, Canada",45.531056899999996,-73.63560799999999,Montréal,QC
229,CEA-10877,416 | BSR | MHM | 5750 Pierre de Coubertin,"5750 Pierre de Coubertin, Montréal, QC",H1N 2K9,Level2,45.571544,-73.540664,"1,00 $ (CAD) de l'heure","5750 Avenue Pierre-De Coubertin, Montréal, QC H1N 1R4, Canada",45.571661,-73.54074279999999,Montréal,QC
231,CEA-10827,820 | BSR | SO | 3041 Notre-Dame,"3041 Notre-Dame , Montréal, QC",H4C 2J2,Level2,45.480917,-73.578968,"1,00 $ (CAD) de l'heure","3041 Rue Notre-Dame Ouest, Montréal, QC H4C 1N9, Canada",45.480889000000005,-73.5787889,Montréal,QC
233,CEA-10520,513 | BSR | PMR | 5030 St-Denis,"5030 St-Denis, Montréal, QC",H2J 2L9,Level2,45.526792,-73.589348,"1,00 $ (CAD) de l'heure","5030 Rue Saint-Denis, Montréal, QC H2J 2L8, Canada",45.5263482,-73.58895890000001,Montréal,QC
236,CEA-266,Bentall Kennedy - Tour KPMG,"600 Boulevard de Maisonneuve Ouest, Montréal, QC",H3A 0A3,Level2,45.504524,-73.5705,"2,50 $ (CAD) par session","600 Boulevard de Maisonneuve O, Montréal, QC H3A 3J2, Canada",45.5041009,-73.5710036,Montréal,QC
243,CEA-10043,614 | BSR | VM | 1455 Metcalfe,"1550 rue Metcalfe, Montréal, QC",H3A 3L8,Level2,45.501087,-73.573064,"1,00 $ (CAD) de l'heure","1550 Rue Metcalfe, Montréal, QC H3A 3L8, Canada",45.5009902,-73.5737518,Montréal,QC
245,CEA-10829,811 | BSR | SO | 123 Courcelle,"123 Courcelle, Montréal, QC",H4C 3B4,Level2,45.471563,-73.586178,"1,00 $ (CAD) de l'heure","123 Rue de Courcelle, Montréal, QC H4C 3B4, Canada",45.471630700000006,-73.5861051,Montréal,QC
246,CEA-10939,712 | BSR | CDN-NDG |1070 Decarie,"1070 Decarie, Montréal, QC",H4A 3H9,Level2,45.472083,-73.60405300000001,"1,00 $ (CAD) de l'heure","1070 Boulevard Décarie, Montréal, QC H4A 3H9, Canada",45.4720575,-73.6040663,Montréal,QC
252,CEA-10639,808 | BSR | SO | 6098 Mazarin,"6098 Rue Mazarin, Montréal, QC",H4E 2X2,Level2,45.456132,-73.60130799999999,"1,00 $ (CAD) de l'heure","6098 Rue Mazarin, Montréal, QC H4E 2X2, Canada",45.456127,-73.601213,Montréal,QC
256,CEA-10947,318 | BSR | RPP | 2919 Bellechasse,"2919 Bellechasse, Montréal, QC",H2G 1N8,Level2,45.551265,-73.584723,"1,00 $ (CAD) de l'heure","2919 Rue de Bellechasse, Montréal, QC H1Y 1K1, Canada",45.5516476,-73.5851119,Montréal,QC
259,CEA-10615,412 | BSR | MHM | 2222 Valois,"2222 Avenue Valois , Montréal, QC",H1W 3M5,Level2,45.548361,-73.54682700000001,"1,00 $ (CAD) de l'heure","2222 Avenue Valois, Montréal, QC H1W 3M5, Canada",45.548027000000005,-73.54698540000001,Montréal,QC
260,CEA-11353,233 | BSR | VSMPE | 7707 Shelley,"7707 Shelley, Montréal, QC",H2A 1H6,Level2,45.562171,-73.604732,"1,00 $ (CAD) de l'heure","7707 Avenue Shelley, Montréal, QC H2A 1H6, Canada",45.562410899999996,-73.6048151,Montréal,QC
272,CEA-10177,618 | BSR | VM | 254 Boisbriand,"270 rue de Boisbriand, Montréal, QC",H2X 3C5,Level2,45.512673,-73.562445,"1,00 $ (CAD) de l'heure","270 Rue de Boisbriand, Montréal, QC H2X, Canada",45.5129085,-73.5622645,Montréal,QC
274,CEA-10810,319 | BSR | RPP | 6501 St-Laurent,"6501A St-Laurent, Montréal, QC",H2S 3C4,Level2,45.530366,-73.608664,"1,00 $ (CAD) de l'heure","6501 Boul St-Laurent, Montréal, QC H2S 3C4, Canada",45.530368200000005,-73.6085368,Montréal,QC
276,CEA-10614,816 | BSR | SO | 1660 Centre,"1660A Centre, Montréal, QC",H3K 1G4,Level2,45.484356,-73.559822,"1,00 $ (CAD) de l'heure","1660 Rue Centre, Montréal, QC H3K 1H6, Canada",45.484206799999995,-73.5595833,Montréal,QC
278,CEA-11245,228 | BSR | VSMPE | 405 Guizot,"405 Rue Guizot E, Montréal, QC",H2P 1M8,Level2,45.543788,-73.632248,"1,00 $ (CAD) de l'heure","405 Rue Guizot E, Montréal, QC H2P 1M8, Canada",45.543828999999995,-73.63228659999999,Montréal,QC
284,CEA-10454,801 | BSR | SO | 3451 St-Jacques,"3451 Rue Saint-Jacques, Montréal, QC",H4C 1H2,Level2,45.48193,-73.582383,"1,00 $ (CAD) de l'heure","3451 Rue Saint-Jacques, Montréal, QC H4C 1H2, Canada",45.4822301,-73.58218719999999,Montréal,QC
287,CEA-10566,220 | BSR | VSMPE | 7151 St-Dominique,"7151A St-Dominique, Montréal, QC",H2R 1X3,Level2,45.535353,-73.61758,"1,00 $ (CAD) de l'heure","7151 Rue Saint-Dominique, Montréal, QC H2R 1X3, Canada",45.535179,-73.6173677,Montréal,QC
